Database	Accession	Data Type	Species	Title	Url	Description	Update Date	Attributes
deg	DEG10480192	gene	[Escherichia coli ST131 strain EC958]	DEG10480192	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480192	exoribonuclease V gamma chain	2019-08-26T08:18:18.000Z	{"GeneName":"recC","refseq":"HG941718"}
deg	DEG10480191	gene	[Escherichia coli ST131 strain EC958]	DEG10480191	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480191	antiterminator	2019-08-26T08:18:18.000Z	{"refseq":"HG941718"}
deg	DEG10480190	gene	[Escherichia coli ST131 strain EC958]	DEG10480190	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480190	hypothetical protein	2019-08-26T08:18:18.000Z	{"refseq":"HG941718"}
deg	DEG10480188	gene	[Escherichia coli ST131 strain EC958]	DEG10480188	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480188	CTP synthetase	2019-08-26T08:18:18.000Z	{"GeneName":"pyrG","refseq":"HG941718"}
deg	DEG10480187	gene	[Escherichia coli ST131 strain EC958]	DEG10480187	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480187	hypothetical protein	2019-08-26T08:18:18.000Z	{"GeneName":"ygbQ","refseq":"HG941718"}
deg	DEG10480186	gene	[Escherichia coli ST131 strain EC958]	DEG10480186	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480186	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2019-08-26T08:18:18.000Z	{"GeneName":"ygbB","refseq":"HG941718"}
deg	DEG10480185	gene	[Escherichia coli ST131 strain EC958]	DEG10480185	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480185	hypothetical protein	2019-08-26T08:18:18.000Z	{"refseq":"HG941718"}
deg	DEG10480184	gene	[Escherichia coli ST131 strain EC958]	DEG10480184	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480184	alanyl-tRNA synthetase	2019-08-26T08:18:18.000Z	{"GeneName":"alaS","refseq":"HG941718"}
deg	DEG10480183	gene	[Escherichia coli ST131 strain EC958]	DEG10480183	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480183	probable inorganic polyphosphate/ATP-NAD kinase	2019-08-26T08:18:18.000Z	{"GeneName":"yfjB","refseq":"HG941718"}
deg	DEG10480182	gene	[Escherichia coli ST131 strain EC958]	DEG10480182	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480182	GrpE protein	2019-08-26T08:18:18.000Z	{"GeneName":"grpE","refseq":"HG941718"}
deg	DEG10480181	gene	[Escherichia coli ST131 strain EC958]	DEG10480181	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480181	signal recognition particle protein	2019-08-26T08:18:18.000Z	{"refseq":"HG941718"}
deg	DEG10480180	gene	[Escherichia coli ST131 strain EC958]	DEG10480180	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480180	30S ribosomal protein S16	2019-08-26T08:18:18.000Z	{"GeneName":"rpsP","refseq":"HG941718"}
deg	DEG10480179	gene	[Escherichia coli ST131 strain EC958]	DEG10480179	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480179	16S rRNA processing protein RimM	2019-08-26T08:18:18.000Z	{"GeneName":"rimM","refseq":"HG941718"}
deg	DEG10480178	gene	[Escherichia coli ST131 strain EC958]	DEG10480178	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480178	tRNA methyltransferase	2019-08-26T08:18:18.000Z	{"GeneName":"trmD","refseq":"HG941718"}
deg	DEG10480177	gene	[Escherichia coli ST131 strain EC958]	DEG10480177	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480177	50S ribosomal subunit protein L19	2019-08-26T08:18:18.000Z	{"GeneName":"rplS","refseq":"HG941718"}
deg	DEG10480176	gene	[Escherichia coli ST131 strain EC958]	DEG10480176	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480176	hypothetical protein	2019-08-26T08:18:18.000Z	{"refseq":"HG941718"}
deg	DEG10480175	gene	[Escherichia coli ST131 strain EC958]	DEG10480175	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480175	CDP-diacylglycerol--serineO- phosphatidyltransferase (phophatidylserine synthase)	2019-08-26T08:18:18.000Z	{"refseq":"HG941718"}
deg	DEG10480174	gene	[Escherichia coli ST131 strain EC958]	DEG10480174	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480174	signal peptidase I	2019-08-26T08:18:18.000Z	{"GeneName":"lepB","refseq":"HG941718"}
deg	DEG10480173	gene	[Escherichia coli ST131 strain EC958]	DEG10480173	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480173	GTP-binding protein era	2019-08-26T08:18:18.000Z	{"refseq":"HG941718"}
deg	DEG10480172	gene	[Escherichia coli ST131 strain EC958]	DEG10480172	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480172	holo-[acyl-carrier protein] synthase	2019-08-26T08:18:18.000Z	{"GeneName":"acpS","refseq":"HG941718"}
deg	DEG10480171	gene	[Escherichia coli ST131 strain EC958]	DEG10480171	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480171	putative deaminase	2019-08-26T08:18:18.000Z	{"GeneName":"yfhC","refseq":"HG941718"}
deg	DEG10480170	gene	[Escherichia coli ST131 strain EC958]	DEG10480170	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480170	serine hydroxymethyltransferase	2019-08-26T08:18:18.000Z	{"GeneName":"glyA","refseq":"HG941718"}
deg	DEG10480169	gene	[Escherichia coli ST131 strain EC958]	DEG10480169	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480169	inositol monophosphatase	2019-08-26T08:18:18.000Z	{"GeneName":"suhB","refseq":"HG941718"}
deg	DEG10480168	gene	[Escherichia coli ST131 strain EC958]	DEG10480168	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480168	cysteine desulfurase	2019-08-26T08:18:18.000Z	{"GeneName":"iscS","refseq":"HG941718"}
deg	DEG10480167	gene	[Escherichia coli ST131 strain EC958]	DEG10480167	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480167	iron-sulfur cluster assembly scaffold protein	2019-08-26T08:18:18.000Z	{"GeneName":"iscU","refseq":"HG941718"}
deg	DEG10480166	gene	[Escherichia coli ST131 strain EC958]	DEG10480166	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480166	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase	2019-08-26T08:18:18.000Z	{"GeneName":"gcpE","refseq":"HG941718"}
deg	DEG10480165	gene	[Escherichia coli ST131 strain EC958]	DEG10480165	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480165	histidine tRNA synthetase	2019-08-26T08:18:18.000Z	{"GeneName":"hisS","refseq":"HG941718"}
deg	DEG10480164	gene	[Escherichia coli ST131 strain EC958]	DEG10480164	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480164	probable GTP-binding protein EngA	2019-08-26T08:18:18.000Z	{"GeneName":"engA","refseq":"HG941718"}
deg	DEG10480163	gene	[Escherichia coli ST131 strain EC958]	DEG10480163	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480163	putative DNA replication factor	2019-08-26T08:18:18.000Z	{"GeneName":"yfgE","refseq":"HG941718"}
deg	DEG10480162	gene	[Escherichia coli ST131 strain EC958]	DEG10480162	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480162	dihydrodipicolinate synthase	2019-08-26T08:18:18.000Z	{"GeneName":"dapA","refseq":"HG941718"}
deg	DEG10480161	gene	[Escherichia coli ST131 strain EC958]	DEG10480161	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480161	succinyl-diaminopimelate desuccinylase	2019-08-26T08:18:18.000Z	{"GeneName":"dapE","refseq":"HG941718"}
deg	DEG10480157	gene	[Escherichia coli ST131 strain EC958]	DEG10480157	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480157	hypothetical protein	2019-08-26T08:18:18.000Z	{"refseq":"HG941718"}
deg	DEG10480156	gene	[Escherichia coli ST131 strain EC958]	DEG10480156	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480156	bifunctional beta-ketoacyl-ACP synthase I/malonyl-ACP decarboxylase	2019-08-26T08:18:18.000Z	{"GeneName":"fabB","refseq":"HG941718"}
deg	DEG10480155	gene	[Escherichia coli ST131 strain EC958]	DEG10480155	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480155	acetyl-coenzyme A carboxylase carboxyltransferase subunit beta	2019-08-26T08:18:18.000Z	{"GeneName":"accD","refseq":"HG941718"}
deg	DEG10480154	gene	[Escherichia coli ST131 strain EC958]	DEG10480154	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480154	bifunctional protein FolC	2019-08-26T08:18:18.000Z	{"GeneName":"folC","refseq":"HG941718"}
deg	DEG10480153	gene	[Escherichia coli ST131 strain EC958]	DEG10480153	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480153	ribonucleoside-diphosphate reductase 1 beta chain	2019-08-26T08:18:18.000Z	{"GeneName":"nrdB","refseq":"HG941718"}
deg	DEG10480152	gene	[Escherichia coli ST131 strain EC958]	DEG10480152	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480152	ribonucleoside diphosphate reductase 1, alpha subunit, B1	2019-08-26T08:18:18.000Z	{"GeneName":"nrdA","refseq":"HG941718"}
deg	DEG10480151	gene	[Escherichia coli ST131 strain EC958]	DEG10480151	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480151	UbiG, subunit of 3-demethylubiquinone 3-methyltransferase / 2-octaprenyl-6-hydroxyphenolmethylase	2019-08-26T08:18:18.000Z	{"GeneName":"ubiG","refseq":"HG941718"}
deg	DEG10480150	gene	[Escherichia coli ST131 strain EC958]	DEG10480150	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480150	DNA gyrase subunit A	2019-08-26T08:18:18.000Z	{"GeneName":"gyrA","refseq":"HG941718"}
deg	DEG10480149	gene	[Escherichia coli ST131 strain EC958]	DEG10480149	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480149	50S ribosomal protein L25	2019-08-26T08:18:18.000Z	{"GeneName":"rplY","refseq":"HG941718"}
deg	DEG10480148	gene	[Escherichia coli ST131 strain EC958]	DEG10480148	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480148	FolE subunit of GTP cyclohydrolase I	2019-08-26T08:18:18.000Z	{"GeneName":"folE","refseq":"HG941718"}
deg	DEG10480147	gene	[Escherichia coli ST131 strain EC958]	DEG10480147	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480147	methionyl-tRNA synthetase	2019-08-26T08:18:18.000Z	{"GeneName":"metG","refseq":"HG941718"}
deg	DEG10480146	gene	[Escherichia coli ST131 strain EC958]	DEG10480146	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480146	putative Yeh fimbrial subunit YehD	2019-08-26T08:18:18.000Z	{"GeneName":"yehD","refseq":"HG941718"}
deg	DEG10480145	gene	[Escherichia coli ST131 strain EC958]	DEG10480145	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480145	polysaccharide biosynthesis protein	2019-08-26T08:18:18.000Z	{"GeneName":"rfbE","refseq":"HG941718"}
deg	DEG10480144	gene	[Escherichia coli ST131 strain EC958]	DEG10480144	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480144	putative glycosyltransferase	2019-08-26T08:18:18.000Z	{"refseq":"HG941718"}
deg	DEG10480143	gene	[Escherichia coli ST131 strain EC958]	DEG10480143	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480143	hypothetical membrane protein	2019-08-26T08:18:18.000Z	{"refseq":"HG941718"}
deg	DEG10480142	gene	[Escherichia coli ST131 strain EC958]	DEG10480142	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480142	hypothetical protein	2019-08-26T08:18:18.000Z	{"refseq":"HG941718"}
deg	DEG10480141	gene	[Escherichia coli ST131 strain EC958]	DEG10480141	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480141	CDP-diacylglycerol-glycerol-3-phosphate3- phosphatidyltransferase	2019-08-26T08:18:18.000Z	{"GeneName":"pgsA","refseq":"HG941718"}
deg	DEG10480140	gene	[Escherichia coli ST131 strain EC958]	DEG10480140	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480140	hypothetical protein	2019-08-26T08:18:18.000Z	{"refseq":"HG941718"}
deg	DEG10480139	gene	[Escherichia coli ST131 strain EC958]	DEG10480139	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480139	putitive lysogenic protein	2019-08-26T08:18:18.000Z	{"refseq":"HG941718"}
deg	DEG10480138	gene	[Escherichia coli ST131 strain EC958]	DEG10480138	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480138	hypothetical protein	2019-08-26T08:18:18.000Z	{"refseq":"HG941718"}
deg	DEG10480137	gene	[Escherichia coli ST131 strain EC958]	DEG10480137	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480137	arginine tRNA synthetase	2019-08-26T08:18:18.000Z	{"GeneName":"argS","refseq":"HG941718"}
deg	DEG10480136	gene	[Escherichia coli ST131 strain EC958]	DEG10480136	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480136	aspartyl-tRNA synthetase	2019-08-26T08:18:18.000Z	{"GeneName":"aspS","refseq":"HG941718"}
deg	DEG10480135	gene	[Escherichia coli ST131 strain EC958]	DEG10480135	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480135	myristoyl acyltransferase	2019-08-26T08:18:18.000Z	{"GeneName":"msbB","refseq":"HG941718"}
deg	DEG10480134	gene	[Escherichia coli ST131 strain EC958]	DEG10480134	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480134	hypothetical protein	2019-08-26T08:18:18.000Z	{"GeneName":"yebG","refseq":"HG941718"}
deg	DEG10480133	gene	[Escherichia coli ST131 strain EC958]	DEG10480133	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480133	O-sialoglycoprotein endopeptidase	2019-08-26T08:18:18.000Z	{"GeneName":"yeaZ","refseq":"HG941718"}
deg	DEG10480132	gene	[Escherichia coli ST131 strain EC958]	DEG10480132	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480132	glyceraldehyde-3-phosphate dehydrogenase A	2019-08-26T08:18:18.000Z	{"GeneName":"gapA","refseq":"HG941718"}
deg	DEG10480131	gene	[Escherichia coli ST131 strain EC958]	DEG10480131	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480131	NH(3)-dependent NAD(+) synthetase	2019-08-26T08:18:18.000Z	{"GeneName":"nadE","refseq":"HG941718"}
deg	DEG10480130	gene	[Escherichia coli ST131 strain EC958]	DEG10480130	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480130	threonyl-tRNA synthetase	2019-08-26T08:18:18.000Z	{"GeneName":"thrS","refseq":"HG941718"}
deg	DEG10480129	gene	[Escherichia coli ST131 strain EC958]	DEG10480129	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480129	protein chain initiation factor IF-3	2019-08-26T08:18:18.000Z	{"refseq":"HG941718"}
deg	DEG10480128	gene	[Escherichia coli ST131 strain EC958]	DEG10480128	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480128	50S ribosomal subunit protein A	2019-08-26T08:18:18.000Z	{"GeneName":"rpmI","refseq":"HG941718"}
deg	DEG10480127	gene	[Escherichia coli ST131 strain EC958]	DEG10480127	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480127	50S ribosomal subunit protein L20	2019-08-26T08:18:18.000Z	{"GeneName":"rplT","refseq":"HG941718"}
deg	DEG10480126	gene	[Escherichia coli ST131 strain EC958]	DEG10480126	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480126	phenylalanyl-tRNA synthetase alpha chain	2019-08-26T08:18:18.000Z	{"GeneName":"pheS","refseq":"HG941718"}
deg	DEG10480125	gene	[Escherichia coli ST131 strain EC958]	DEG10480125	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480125	phenylalanyl-tRNA synthetase beta chain	2019-08-26T08:18:18.000Z	{"GeneName":"pheT","refseq":"HG941718"}
deg	DEG10480124	gene	[Escherichia coli ST131 strain EC958]	DEG10480124	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480124	riboflavin synthase alpha chain	2019-08-26T08:18:18.000Z	{"GeneName":"ribC","refseq":"HG941718"}
deg	DEG10480123	gene	[Escherichia coli ST131 strain EC958]	DEG10480123	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480123	tyrosyl-tRNA synthetase	2019-08-26T08:18:18.000Z	{"GeneName":"tyrS","refseq":"HG941718"}
deg	DEG10480122	gene	[Escherichia coli ST131 strain EC958]	DEG10480122	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480122	HipB transcriptional activator	2019-08-26T08:18:18.000Z	{"GeneName":"hipB","refseq":"HG941718"}
deg	DEG10480121	gene	[Escherichia coli ST131 strain EC958]	DEG10480121	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480121	hypothetical protein	2019-08-26T08:18:18.000Z	{"refseq":"HG941718"}
deg	DEG10480120	gene	[Escherichia coli ST131 strain EC958]	DEG10480120	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480120	enoyl-[acyl-carrier-protein] reductase (NADH)	2019-08-26T08:18:18.000Z	{"GeneName":"fabI","refseq":"HG941718"}
deg	DEG10480119	gene	[Escherichia coli ST131 strain EC958]	DEG10480119	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480119	putative heat shock protein	2019-08-26T08:18:18.000Z	{"GeneName":"yciM","refseq":"HG941718"}
deg	DEG10480118	gene	[Escherichia coli ST131 strain EC958]	DEG10480118	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480118	GTP cyclohydrolase II	2019-08-26T08:18:18.000Z	{"GeneName":"ribA","refseq":"HG941718"}
deg	DEG10480117	gene	[Escherichia coli ST131 strain EC958]	DEG10480117	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480117	positive transcriptional regulator for cysteine regulon	2019-08-26T08:18:18.000Z	{"GeneName":"cysB","refseq":"HG941718"}
deg	DEG10480116	gene	[Escherichia coli ST131 strain EC958]	DEG10480116	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480116	DNA topoisomerase I	2019-08-26T08:18:18.000Z	{"GeneName":"topA","refseq":"HG941718"}
deg	DEG10480115	gene	[Escherichia coli ST131 strain EC958]	DEG10480115	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480115	hypothetical membrane protein	2019-08-26T08:18:18.000Z	{"refseq":"HG941718"}
deg	DEG10480114	gene	[Escherichia coli ST131 strain EC958]	DEG10480114	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480114	2-dehydro-3-deoxyphosphooctulonate aldolase	2019-08-26T08:18:18.000Z	{"GeneName":"kdsA","refseq":"HG941718"}
deg	DEG10480113	gene	[Escherichia coli ST131 strain EC958]	DEG10480113	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480113	peptide chain release factor RF-1	2019-08-26T08:18:18.000Z	{"refseq":"HG941718"}
deg	DEG10480112	gene	[Escherichia coli ST131 strain EC958]	DEG10480112	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480112	glutamyl-tRNA reductase	2019-08-26T08:18:18.000Z	{"GeneName":"hemA","refseq":"HG941718"}
deg	DEG10480111	gene	[Escherichia coli ST131 strain EC958]	DEG10480111	http://tubic.org/deg/public/index.php/information/bacteria/DEG10480111	outer membrane lipoprotein LolB	2019-08-26T08:18:18.000Z	{"GeneName":"hemM","refseq":"HG941718"}
